	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV4567	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	NA
ASV4568	NA	NA	NA	NA	NA	NA	NA
ASV4569	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Suillellus	NA
ASV4570	NA	NA	NA	NA	NA	NA	NA
ASV4571	NA	NA	NA	NA	NA	NA	NA
ASV4572	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	NA
ASV4573	NA	NA	NA	NA	NA	NA	NA
ASV4574	NA	NA	NA	NA	NA	NA	NA
ASV4575	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV4577	NA	NA	NA	NA	NA	NA	NA
ASV4578	NA	NA	NA	NA	NA	NA	NA
ASV4579	NA	NA	NA	NA	NA	NA	NA
ASV4580	NA	NA	NA	NA	NA	NA	NA
ASV4581	NA	NA	NA	NA	NA	NA	NA
ASV4582	NA	NA	NA	NA	NA	NA	NA
ASV4583	NA	NA	NA	NA	NA	NA	NA
ASV4584	NA	NA	NA	NA	NA	NA	NA
ASV4585	NA	NA	NA	NA	NA	NA	NA
ASV4586	NA	NA	NA	NA	NA	NA	NA
ASV4587	NA	NA	NA	NA	NA	NA	NA
ASV4588	NA	NA	NA	NA	NA	NA	NA
ASV4589	Fungi	NA	NA	NA	NA	NA	NA
ASV4590	NA	NA	NA	NA	NA	NA	NA
ASV4591	NA	NA	NA	NA	NA	NA	NA
ASV4592	NA	NA	NA	NA	NA	NA	NA
ASV4593	NA	NA	NA	NA	NA	NA	NA
ASV4594	NA	NA	NA	NA	NA	NA	NA
ASV4595	NA	NA	NA	NA	NA	NA	NA
ASV4596	NA	NA	NA	NA	NA	NA	NA
ASV4597	NA	NA	NA	NA	NA	NA	NA
ASV4598	NA	NA	NA	NA	NA	NA	NA
ASV4599	NA	NA	NA	NA	NA	NA	NA
ASV4600	NA	NA	NA	NA	NA	NA	NA
ASV4601	NA	NA	NA	NA	NA	NA	NA
ASV4602	NA	NA	NA	NA	NA	NA	NA
ASV4603	NA	NA	NA	NA	NA	NA	NA
ASV4604	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV4605	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Monochaetia	NA
ASV4606	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia tenuis
ASV4607	NA	NA	NA	NA	NA	NA	NA
ASV4608	NA	NA	NA	NA	NA	NA	NA
ASV4609	NA	NA	NA	NA	NA	NA	NA
ASV4610	NA	NA	NA	NA	NA	NA	NA
ASV4611	NA	NA	NA	NA	NA	NA	NA
ASV4612	NA	NA	NA	NA	NA	NA	NA
ASV4613	NA	NA	NA	NA	NA	NA	NA
ASV4614	NA	NA	NA	NA	NA	NA	NA
ASV4615	NA	NA	NA	NA	NA	NA	NA
ASV4616	NA	NA	NA	NA	NA	NA	NA
ASV4617	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tellustris
ASV4618	NA	NA	NA	NA	NA	NA	NA
ASV4619	NA	NA	NA	NA	NA	NA	NA
ASV4620	NA	NA	NA	NA	NA	NA	NA
ASV4621	NA	NA	NA	NA	NA	NA	NA
ASV4622	NA	NA	NA	NA	NA	NA	NA
ASV4623	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum
ASV4624	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
ASV4625	NA	NA	NA	NA	NA	NA	NA
ASV4626	NA	NA	NA	NA	NA	NA	NA
ASV4627	NA	NA	NA	NA	NA	NA	NA
ASV4628	NA	NA	NA	NA	NA	NA	NA
ASV4629	NA	NA	NA	NA	NA	NA	NA
ASV4630	NA	NA	NA	NA	NA	NA	NA
ASV4631	NA	NA	NA	NA	NA	NA	NA
ASV4632	NA	NA	NA	NA	NA	NA	NA
ASV4633	NA	NA	NA	NA	NA	NA	NA
ASV4634	NA	NA	NA	NA	NA	NA	NA
ASV4635	NA	NA	NA	NA	NA	NA	NA
ASV4636	NA	NA	NA	NA	NA	NA	NA
ASV4637	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
ASV4638	NA	NA	NA	NA	NA	NA	NA
ASV4639	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Monochaetia	NA
ASV4640	Fungi	NA	NA	NA	NA	NA	NA
ASV4641	NA	NA	NA	NA	NA	NA	NA
ASV4642	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	NA
ASV4643	NA	NA	NA	NA	NA	NA	NA
ASV4644	NA	NA	NA	NA	NA	NA	NA
ASV4645	NA	NA	NA	NA	NA	NA	NA
ASV4646	NA	NA	NA	NA	NA	NA	NA
ASV4647	NA	NA	NA	NA	NA	NA	NA
ASV4648	NA	NA	NA	NA	NA	NA	NA
ASV4649	NA	NA	NA	NA	NA	NA	NA
ASV4650	NA	NA	NA	NA	NA	NA	NA
ASV4651	NA	NA	NA	NA	NA	NA	NA
ASV4652	NA	NA	NA	NA	NA	NA	NA
ASV4653	NA	NA	NA	NA	NA	NA	NA
ASV4654	NA	NA	NA	NA	NA	NA	NA
ASV4655	NA	NA	NA	NA	NA	NA	NA
ASV4656	NA	NA	NA	NA	NA	NA	NA
ASV4657	NA	NA	NA	NA	NA	NA	NA
ASV4658	NA	NA	NA	NA	NA	NA	NA
ASV4659	NA	NA	NA	NA	NA	NA	NA
ASV4660	NA	NA	NA	NA	NA	NA	NA
ASV4661	NA	NA	NA	NA	NA	NA	NA
ASV4662	NA	NA	NA	NA	NA	NA	NA
ASV4663	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV4664	NA	NA	NA	NA	NA	NA	NA
ASV4665	NA	NA	NA	NA	NA	NA	NA
ASV4666	Fungi	Blastocladiomycota	NA	NA	NA	NA	NA
ASV4667	NA	NA	NA	NA	NA	NA	NA
ASV4668	NA	NA	NA	NA	NA	NA	NA
ASV4669	NA	NA	NA	NA	NA	NA	NA
ASV4670	NA	NA	NA	NA	NA	NA	NA
ASV4671	NA	NA	NA	NA	NA	NA	NA
ASV4672	NA	NA	NA	NA	NA	NA	NA
ASV4673	NA	NA	NA	NA	NA	NA	NA
ASV4674	NA	NA	NA	NA	NA	NA	NA
ASV4675	NA	NA	NA	NA	NA	NA	NA
ASV4676	NA	NA	NA	NA	NA	NA	NA
ASV4677	NA	NA	NA	NA	NA	NA	NA
ASV4678	NA	NA	NA	NA	NA	NA	NA
ASV4679	NA	NA	NA	NA	NA	NA	NA
ASV4680	NA	NA	NA	NA	NA	NA	NA
ASV4681	NA	NA	NA	NA	NA	NA	NA
ASV4682	NA	NA	NA	NA	NA	NA	NA
ASV4683	NA	NA	NA	NA	NA	NA	NA
ASV4684	NA	NA	NA	NA	NA	NA	NA
ASV4685	NA	NA	NA	NA	NA	NA	NA
ASV4686	NA	NA	NA	NA	NA	NA	NA
ASV4687	NA	NA	NA	NA	NA	NA	NA
ASV4688	NA	NA	NA	NA	NA	NA	NA
ASV4689	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium subspirilliferum
ASV4690	NA	NA	NA	NA	NA	NA	NA
ASV4691	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
ASV4692	NA	NA	NA	NA	NA	NA	NA
ASV4694	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV4695	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula paludigena
ASV4696	NA	NA	NA	NA	NA	NA	NA
ASV4697	NA	NA	NA	NA	NA	NA	NA
ASV4698	Fungi	NA	NA	NA	NA	NA	NA
ASV4699	NA	NA	NA	NA	NA	NA	NA
ASV4700	NA	NA	NA	NA	NA	NA	NA
ASV4701	NA	NA	NA	NA	NA	NA	NA
ASV4702	NA	NA	NA	NA	NA	NA	NA
ASV4703	NA	NA	NA	NA	NA	NA	NA
ASV4704	NA	NA	NA	NA	NA	NA	NA
ASV4705	NA	NA	NA	NA	NA	NA	NA
ASV4706	NA	NA	NA	NA	NA	NA	NA
ASV4707	NA	NA	NA	NA	NA	NA	NA
ASV4708	NA	NA	NA	NA	NA	NA	NA
ASV4709	NA	NA	NA	NA	NA	NA	NA
ASV4710	NA	NA	NA	NA	NA	NA	NA
ASV4711	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV4712	NA	NA	NA	NA	NA	NA	NA
ASV4713	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
ASV4714	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
ASV4715	NA	NA	NA	NA	NA	NA	NA
ASV4716	NA	NA	NA	NA	NA	NA	NA
ASV4717	NA	NA	NA	NA	NA	NA	NA
ASV4718	NA	NA	NA	NA	NA	NA	NA
ASV4719	NA	NA	NA	NA	NA	NA	NA
ASV4720	NA	NA	NA	NA	NA	NA	NA
ASV4721	NA	NA	NA	NA	NA	NA	NA
ASV4722	NA	NA	NA	NA	NA	NA	NA
ASV4723	NA	NA	NA	NA	NA	NA	NA
ASV4724	NA	NA	NA	NA	NA	NA	NA
ASV4725	NA	NA	NA	NA	NA	NA	NA
ASV4726	NA	NA	NA	NA	NA	NA	NA
ASV4727	NA	NA	NA	NA	NA	NA	NA
ASV4728	NA	NA	NA	NA	NA	NA	NA
ASV4729	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV4730	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	NA
ASV4731	NA	NA	NA	NA	NA	NA	NA
ASV4733	NA	NA	NA	NA	NA	NA	NA
ASV4734	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV4735	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	Hericium erinaceus
ASV4736	NA	NA	NA	NA	NA	NA	NA
ASV4737	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV4738	NA	NA	NA	NA	NA	NA	NA
ASV4739	NA	NA	NA	NA	NA	NA	NA
ASV4740	NA	NA	NA	NA	NA	NA	NA
ASV4741	NA	NA	NA	NA	NA	NA	NA
ASV4742	NA	NA	NA	NA	NA	NA	NA
ASV4743	NA	NA	NA	NA	NA	NA	NA
ASV4744	NA	NA	NA	NA	NA	NA	NA
ASV4745	NA	NA	NA	NA	NA	NA	NA
ASV4746	NA	NA	NA	NA	NA	NA	NA
ASV4747	NA	NA	NA	NA	NA	NA	NA
ASV4748	NA	NA	NA	NA	NA	NA	NA
ASV4749	NA	NA	NA	NA	NA	NA	NA
ASV4750	NA	NA	NA	NA	NA	NA	NA
ASV4751	NA	NA	NA	NA	NA	NA	NA
ASV4752	NA	NA	NA	NA	NA	NA	NA
ASV4754	NA	NA	NA	NA	NA	NA	NA
ASV4755	NA	NA	NA	NA	NA	NA	NA
ASV4756	NA	NA	NA	NA	NA	NA	NA
ASV4757	NA	NA	NA	NA	NA	NA	NA
ASV4758	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV4759	NA	NA	NA	NA	NA	NA	NA
ASV4760	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	Phaeomoniella chlamydospora
ASV4761	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Acremonium	NA
ASV4762	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV4763	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora musae
ASV4764	NA	NA	NA	NA	NA	NA	NA
ASV4765	NA	NA	NA	NA	NA	NA	NA
ASV4766	NA	NA	NA	NA	NA	NA	NA
ASV4767	NA	NA	NA	NA	NA	NA	NA
ASV4768	NA	NA	NA	NA	NA	NA	NA
ASV4769	NA	NA	NA	NA	NA	NA	NA
ASV4770	NA	NA	NA	NA	NA	NA	NA
ASV4771	NA	NA	NA	NA	NA	NA	NA
ASV4772	NA	NA	NA	NA	NA	NA	NA
ASV4773	NA	NA	NA	NA	NA	NA	NA
ASV4774	NA	NA	NA	NA	NA	NA	NA
ASV4775	NA	NA	NA	NA	NA	NA	NA
ASV4776	NA	NA	NA	NA	NA	NA	NA
ASV4777	NA	NA	NA	NA	NA	NA	NA
ASV4778	NA	NA	NA	NA	NA	NA	NA
ASV4779	NA	NA	NA	NA	NA	NA	NA
ASV4780	NA	NA	NA	NA	NA	NA	NA
ASV4781	NA	NA	NA	NA	NA	NA	NA
ASV4782	NA	NA	NA	NA	NA	NA	NA
ASV4783	NA	NA	NA	NA	NA	NA	NA
ASV4784	NA	NA	NA	NA	NA	NA	NA
ASV4785	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia membranifaciens
ASV4786	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV4787	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Cladorrhinum	NA
ASV4788	NA	NA	NA	NA	NA	NA	NA
ASV4789	NA	NA	NA	NA	NA	NA	NA
ASV4790	NA	NA	NA	NA	NA	NA	NA
ASV4791	NA	NA	NA	NA	NA	NA	NA
ASV4792	NA	NA	NA	NA	NA	NA	NA
ASV4793	NA	NA	NA	NA	NA	NA	NA
ASV4794	NA	NA	NA	NA	NA	NA	NA
ASV4795	NA	NA	NA	NA	NA	NA	NA
ASV4796	NA	NA	NA	NA	NA	NA	NA
ASV4797	NA	NA	NA	NA	NA	NA	NA
ASV4798	NA	NA	NA	NA	NA	NA	NA
ASV4799	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium subspirilliferum
ASV4800	NA	NA	NA	NA	NA	NA	NA
ASV4801	NA	NA	NA	NA	NA	NA	NA
ASV4802	NA	NA	NA	NA	NA	NA	NA
ASV4803	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia lagerstroemiae
ASV4805	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV4807	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
ASV4808	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	NA
ASV4809	NA	NA	NA	NA	NA	NA	NA
ASV4810	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV4811	NA	NA	NA	NA	NA	NA	NA
ASV4812	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV4813	NA	NA	NA	NA	NA	NA	NA
ASV4814	NA	NA	NA	NA	NA	NA	NA
ASV4815	NA	NA	NA	NA	NA	NA	NA
ASV4816	NA	NA	NA	NA	NA	NA	NA
ASV4817	NA	NA	NA	NA	NA	NA	NA
ASV4818	NA	NA	NA	NA	NA	NA	NA
ASV4819	NA	NA	NA	NA	NA	NA	NA
ASV4820	NA	NA	NA	NA	NA	NA	NA
ASV4821	NA	NA	NA	NA	NA	NA	NA
ASV4822	NA	NA	NA	NA	NA	NA	NA
ASV4823	NA	NA	NA	NA	NA	NA	NA
ASV4824	NA	NA	NA	NA	NA	NA	NA
ASV4825	NA	NA	NA	NA	NA	NA	NA
ASV4826	NA	NA	NA	NA	NA	NA	NA
ASV4827	NA	NA	NA	NA	NA	NA	NA
ASV4828	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium citrinum
ASV4829	NA	NA	NA	NA	NA	NA	NA
ASV4830	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV4831	NA	NA	NA	NA	NA	NA	NA
ASV4832	NA	NA	NA	NA	NA	NA	NA
ASV4833	NA	NA	NA	NA	NA	NA	NA
ASV4834	NA	NA	NA	NA	NA	NA	NA
ASV4835	NA	NA	NA	NA	NA	NA	NA
ASV4836	NA	NA	NA	NA	NA	NA	NA
ASV4837	NA	NA	NA	NA	NA	NA	NA
ASV4838	NA	NA	NA	NA	NA	NA	NA
ASV4839	NA	NA	NA	NA	NA	NA	NA
ASV4840	NA	NA	NA	NA	NA	NA	NA
ASV4841	NA	NA	NA	NA	NA	NA	NA
ASV4842	NA	NA	NA	NA	NA	NA	NA
ASV4843	NA	NA	NA	NA	NA	NA	NA
ASV4844	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	Claviceps purpurea
ASV4845	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
ASV4846	NA	NA	NA	NA	NA	NA	NA
ASV4847	NA	NA	NA	NA	NA	NA	NA
ASV4848	NA	NA	NA	NA	NA	NA	NA
ASV4849	NA	NA	NA	NA	NA	NA	NA
ASV4850	NA	NA	NA	NA	NA	NA	NA
ASV4851	NA	NA	NA	NA	NA	NA	NA
ASV4852	NA	NA	NA	NA	NA	NA	NA
ASV4853	NA	NA	NA	NA	NA	NA	NA
ASV4854	NA	NA	NA	NA	NA	NA	NA
ASV4855	NA	NA	NA	NA	NA	NA	NA
ASV4856	NA	NA	NA	NA	NA	NA	NA
ASV4857	NA	NA	NA	NA	NA	NA	NA
ASV4858	NA	NA	NA	NA	NA	NA	NA
ASV4859	NA	NA	NA	NA	NA	NA	NA
ASV4860	NA	NA	NA	NA	NA	NA	NA
ASV4861	NA	NA	NA	NA	NA	NA	NA
ASV4862	NA	NA	NA	NA	NA	NA	NA
ASV4863	NA	NA	NA	NA	NA	NA	NA
ASV4864	NA	NA	NA	NA	NA	NA	NA
ASV4865	NA	NA	NA	NA	NA	NA	NA
ASV4866	NA	NA	NA	NA	NA	NA	NA
ASV4867	NA	NA	NA	NA	NA	NA	NA
ASV4868	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV4869	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV4870	NA	NA	NA	NA	NA	NA	NA
ASV4871	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	NA
ASV4872	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia membranifaciens
ASV4873	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV4874	NA	NA	NA	NA	NA	NA	NA
ASV4875	NA	NA	NA	NA	NA	NA	NA
ASV4876	NA	NA	NA	NA	NA	NA	NA
ASV4877	NA	NA	NA	NA	NA	NA	NA
ASV4878	NA	NA	NA	NA	NA	NA	NA
ASV4879	NA	NA	NA	NA	NA	NA	NA
ASV4880	NA	NA	NA	NA	NA	NA	NA
ASV4881	NA	NA	NA	NA	NA	NA	NA
ASV4882	NA	NA	NA	NA	NA	NA	NA
ASV4883	NA	NA	NA	NA	NA	NA	NA
ASV4884	NA	NA	NA	NA	NA	NA	NA
ASV4885	NA	NA	NA	NA	NA	NA	NA
ASV4886	Fungi	NA	NA	NA	NA	NA	NA
ASV4887	Fungi	NA	NA	NA	NA	NA	NA
ASV4888	NA	NA	NA	NA	NA	NA	NA
ASV4889	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella dispersa
ASV4890	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria citrimacularis
ASV4891	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV4892	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora musae
ASV4893	Fungi	NA	NA	NA	NA	NA	NA
ASV4894	NA	NA	NA	NA	NA	NA	NA
ASV4895	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
ASV4896	NA	NA	NA	NA	NA	NA	NA
ASV4897	NA	NA	NA	NA	NA	NA	NA
ASV4898	NA	NA	NA	NA	NA	NA	NA
ASV4899	NA	NA	NA	NA	NA	NA	NA
ASV4900	NA	NA	NA	NA	NA	NA	NA
ASV4901	NA	NA	NA	NA	NA	NA	NA
ASV4902	NA	NA	NA	NA	NA	NA	NA
ASV4903	NA	NA	NA	NA	NA	NA	NA
ASV4904	NA	NA	NA	NA	NA	NA	NA
ASV4905	NA	NA	NA	NA	NA	NA	NA
ASV4906	NA	NA	NA	NA	NA	NA	NA
ASV4907	NA	NA	NA	NA	NA	NA	NA
ASV4908	NA	NA	NA	NA	NA	NA	NA
ASV4909	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
ASV4910	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Chalara	NA
ASV4911	NA	NA	NA	NA	NA	NA	NA
ASV4912	NA	NA	NA	NA	NA	NA	NA
ASV4913	NA	NA	NA	NA	NA	NA	NA
ASV4914	NA	NA	NA	NA	NA	NA	NA
ASV4915	NA	NA	NA	NA	NA	NA	NA
ASV4916	NA	NA	NA	NA	NA	NA	NA
ASV4917	NA	NA	NA	NA	NA	NA	NA
ASV4918	NA	NA	NA	NA	NA	NA	NA
ASV4919	NA	NA	NA	NA	NA	NA	NA
ASV4920	NA	NA	NA	NA	NA	NA	NA
ASV4921	NA	NA	NA	NA	NA	NA	NA
ASV4922	NA	NA	NA	NA	NA	NA	NA
ASV4923	Fungi	NA	NA	NA	NA	NA	NA
ASV4924	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum
ASV4925	NA	NA	NA	NA	NA	NA	NA
ASV4926	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV4927	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
ASV4928	NA	NA	NA	NA	NA	NA	NA
ASV4929	NA	NA	NA	NA	NA	NA	NA
ASV4930	NA	NA	NA	NA	NA	NA	NA
ASV4931	NA	NA	NA	NA	NA	NA	NA
ASV4932	NA	NA	NA	NA	NA	NA	NA
ASV4933	NA	NA	NA	NA	NA	NA	NA
ASV4934	NA	NA	NA	NA	NA	NA	NA
ASV4935	NA	NA	NA	NA	NA	NA	NA
ASV4936	NA	NA	NA	NA	NA	NA	NA
ASV4937	NA	NA	NA	NA	NA	NA	NA
ASV4938	NA	NA	NA	NA	NA	NA	NA
ASV4939	NA	NA	NA	NA	NA	NA	NA
ASV4940	NA	NA	NA	NA	NA	NA	NA
ASV4941	NA	NA	NA	NA	NA	NA	NA
ASV4942	NA	NA	NA	NA	NA	NA	NA
ASV4943	NA	NA	NA	NA	NA	NA	NA
ASV4944	NA	NA	NA	NA	NA	NA	NA
ASV4945	NA	NA	NA	NA	NA	NA	NA
ASV4946	NA	NA	NA	NA	NA	NA	NA
ASV4947	NA	NA	NA	NA	NA	NA	NA
ASV4948	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tenuissima
ASV4949	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV4950	NA	NA	NA	NA	NA	NA	NA
ASV4951	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	NA
ASV4952	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
ASV4953	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
ASV4954	NA	NA	NA	NA	NA	NA	NA
ASV4955	NA	NA	NA	NA	NA	NA	NA
ASV4956	NA	NA	NA	NA	NA	NA	NA
ASV4957	NA	NA	NA	NA	NA	NA	NA
ASV4958	NA	NA	NA	NA	NA	NA	NA
ASV4959	NA	NA	NA	NA	NA	NA	NA
ASV4960	NA	NA	NA	NA	NA	NA	NA
ASV4961	NA	NA	NA	NA	NA	NA	NA
ASV4962	NA	NA	NA	NA	NA	NA	NA
ASV4963	NA	NA	NA	NA	NA	NA	NA
ASV4964	NA	NA	NA	NA	NA	NA	NA
ASV4965	NA	NA	NA	NA	NA	NA	NA
ASV4966	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV4967	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum
ASV4968	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
ASV4969	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV4970	NA	NA	NA	NA	NA	NA	NA
ASV4971	NA	NA	NA	NA	NA	NA	NA
ASV4972	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
ASV4973	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
ASV4975	NA	NA	NA	NA	NA	NA	NA
ASV4976	NA	NA	NA	NA	NA	NA	NA
ASV4977	NA	NA	NA	NA	NA	NA	NA
ASV4978	NA	NA	NA	NA	NA	NA	NA
ASV4979	NA	NA	NA	NA	NA	NA	NA
ASV4980	NA	NA	NA	NA	NA	NA	NA
ASV4981	NA	NA	NA	NA	NA	NA	NA
ASV4982	NA	NA	NA	NA	NA	NA	NA
ASV4983	NA	NA	NA	NA	NA	NA	NA
ASV4984	NA	NA	NA	NA	NA	NA	NA
ASV4985	NA	NA	NA	NA	NA	NA	NA
ASV4986	NA	NA	NA	NA	NA	NA	NA
ASV4987	NA	NA	NA	NA	NA	NA	NA
ASV4988	NA	NA	NA	NA	NA	NA	NA
ASV4989	NA	NA	NA	NA	NA	NA	NA
ASV4990	NA	NA	NA	NA	NA	NA	NA
ASV4991	NA	NA	NA	NA	NA	NA	NA
ASV4992	NA	NA	NA	NA	NA	NA	NA
ASV4993	NA	NA	NA	NA	NA	NA	NA
ASV4994	NA	NA	NA	NA	NA	NA	NA
ASV4995	NA	NA	NA	NA	NA	NA	NA
ASV4996	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria	NA
ASV4997	NA	NA	NA	NA	NA	NA	NA
ASV4998	NA	NA	NA	NA	NA	NA	NA
ASV4999	NA	NA	NA	NA	NA	NA	NA
ASV5000	NA	NA	NA	NA	NA	NA	NA
ASV5001	NA	NA	NA	NA	NA	NA	NA
ASV5002	NA	NA	NA	NA	NA	NA	NA
ASV5003	NA	NA	NA	NA	NA	NA	NA
ASV5004	NA	NA	NA	NA	NA	NA	NA
ASV5005	NA	NA	NA	NA	NA	NA	NA
ASV5006	NA	NA	NA	NA	NA	NA	NA
ASV5007	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella favacea
ASV5008	NA	NA	NA	NA	NA	NA	NA
ASV5009	NA	NA	NA	NA	NA	NA	NA
ASV5010	NA	NA	NA	NA	NA	NA	NA
ASV5011	NA	NA	NA	NA	NA	NA	NA
ASV5012	NA	NA	NA	NA	NA	NA	NA
ASV5013	NA	NA	NA	NA	NA	NA	NA
ASV5014	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
